RoomCode,UserId,ClosedBy,ClosingComment,ChatStartTime,ChatEndTime,AgentAssignmentTimestamp,BotFirstResponseTime,AgentFirstResponseTime,CsatScore
8513673,b296f69c-3588-41bf-8752-10422579496b,Geetika,Completed,02-02-2021 11:41:00,02-02-2021 12:16:45,02-02-2021 11:43:59,0:00:00,0:00:36,0
8530128,af0bcade-2eab-4f49-b886-65c8709d5b10,System,webhook block failed,04-02-2021 13:47:02,04-02-2021 13:47:17,-,0:00:00,-,1
8537778,be369ebd-5d62-4bd4-97e2-e4e0dd6963e5,System,Closing inactive room,05-02-2021 14:31:32,05-02-2021 15:31:54,-,0:00:00,-,0
8567726,2731efe0-175a-4f32-aa8a-ecb60f4f555a,System,Closing now,09-02-2021 23:12:51,09-02-2021 23:16:16,-,0:00:00,-,0
8687361,70ff4932-bf4c-47b6-8d42-82ff9acc2e11,System,Closing now,28-02-2021 13:38:42,28-02-2021 13:39:34,-,0:00:00,-,0
8563752,a41b4280-6b2a-4f54-9a33-b91162c5ec60,Vikram,Completed,09-02-2021 13:13:21,09-02-2021 13:23:17,09-02-2021 13:14:36,0:00:00,0:01:07,4
8536881,876b701c-b19f-499a-9bc5-5dfa18a978e5,Juvi,Completed,05-02-2021 12:47:02,05-02-2021 13:26:43,05-02-2021 12:50:17,0:00:00,0:02:11,0
8619441,2675cea0-2c2f-48f1-a098-d8bd369b9cec,Sravan,Unresponsive Customer,17-02-2021 13:05:40,17-02-2021 13:25:54,17-02-2021 13:06:25,0:00:00,0:00:03,0
8515148,fc7741cd-b6bc-4242-9091-1099c5fe3756,System,Closing inactive room,02-02-2021 14:26:08,02-02-2021 15:28:18,-,0:00:00,-,0
8667628,43bf1631-ad4f-4c37-9e2c-2732e4ddec41,Abbas,Completed,25-02-2021 11:06:09,25-02-2021 11:16:10,25-02-2021 11:06:36,0:00:00,0:00:05,0
8689190,1139e6e1-bdfc-4abb-a761-f09a5922f92f,System,Closing now,28-02-2021 18:07:45,28-02-2021 18:12:57,-,0:00:00,-,1
8604135,32679baa-ff45-4a87-84ab-a04ee48ea8a2,System,Closing now,15-02-2021 10:15:34,15-02-2021 10:15:34,-,0:00:00,-,0
8573737,c24e00aa-e256-426f-a87d-bbe29d390ec8,Asif,Unresponsive Customer,10-02-2021 19:18:07,10-02-2021 19:36:30,10-02-2021 19:19:36,0:00:00,0:00:08,0
8565444,afb58323-1622-44c6-9f38-193f732e21f6,System,Closing inactive room,09-02-2021 16:47:05,09-02-2021 17:48:21,-,0:00:00,-,0
8540540,03929691-6eb6-49b7-a799-31477e24ca48,System,Closing inactive room,05-02-2021 20:58:33,05-02-2021 21:59:14,-,0:00:00,-,0
8581598,4b018064-2d69-49e6-9de0-7da883adf7e5,System,Closing inactive room,11-02-2021 20:02:49,11-02-2021 21:04:30,-,0:00:00,-,0
8534067,d0d7fb6d-9612-43a5-bd0a-c93bef2f2258,System,Closing now,04-02-2021 22:26:51,04-02-2021 22:27:46,-,0:00:00,-,0
8572852,083ae019-271b-4b61-8d0e-d6002fadb6c1,System,Closing inactive room,10-02-2021 17:33:17,10-02-2021 18:33:48,-,0:00:00,-,0
8600861,fb26a702-0e95-4f0e-a352-a7d93f5d6797,System,Closing now,14-02-2021 16:34:50,14-02-2021 16:35:25,-,0:00:00,-,0
8604793,c0e97893-d53c-4888-afc9-4bc6bba28c55,System,webhook block failed,15-02-2021 11:33:27,15-02-2021 12:26:42,-,0:00:00,-,0
8513623,20c07ac7-dedf-4552-abc3-34e13e9422ef,Nadia,Completed,02-02-2021 11:35:42,02-02-2021 12:06:05,02-02-2021 11:37:18,0:00:00,0:00:05,0
8587867,692d090e-2723-4a3e-b564-256d414aa19e,Jade,Completed,12-02-2021 17:15:56,12-02-2021 17:27:59,12-02-2021 17:16:59,0:00:00,0:00:04,5
8539670,97243338-2c78-4540-aafb-3f5d4badeba8,Rose,Completed,05-02-2021 18:34:40,05-02-2021 18:47:54,05-02-2021 18:35:16,0:00:00,0:00:05,0
8507330,d33b30c5-fbf4-4c37-adfa-0aa64cf1c93e,Adaa,Unresponsive Customer,01-02-2021 13:47:47,01-02-2021 14:00:08,01-02-2021 13:48:39,0:00:00,0:00:08,0
8600200,5e0536e0-8a94-400f-80eb-edee4c2d0fd3,System,Closing now,14-02-2021 15:11:56,14-02-2021 15:12:25,-,0:00:00,-,0
8571286,b576eb6f-1c54-4eac-afea-0dbe238b4b40,komi,Completed,10-02-2021 14:30:42,10-02-2021 14:45:08,10-02-2021 14:32:39,0:00:00,0:00:06,4
8577658,19d5aecb-9b2f-4294-b589-674b302f754d,System,Closing inactive room,11-02-2021 12:04:49,11-02-2021 13:05:14,-,0:00:00,-,0
8540191,2feef9ac-17d5-46a0-b7f9-2c069291c4a1,System,Closing now,05-02-2021 19:52:05,05-02-2021 19:52:17,-,0:00:00,-,0
8507744,7c1ca12d-86cd-4132-b3e1-0d8083ec4bf4,Aria,Completed,01-02-2021 14:34:49,01-02-2021 14:42:27,01-02-2021 14:35:13,0:00:00,0:00:06,0
8676622,da9344ab-f809-496b-8155-131df3079b2a,Kesha,Completed,26-02-2021 16:35:47,26-02-2021 16:49:57,26-02-2021 16:37:58,0:00:00,0:00:06,5
8639785,72084661-da96-4636-9219-586da0a8ebb3,Ellie,Completed,20-02-2021 15:56:37,20-02-2021 16:12:22,20-02-2021 15:56:52,0:00:00,0:00:07,5
8607967,7b7fe2e7-1cad-4b63-bc16-406578f4c6c9,Lara,Completed,15-02-2021 17:20:25,15-02-2021 17:49:00,15-02-2021 17:20:55,0:00:00,0:00:06,0
8640707,87f65a2f-e999-406a-b6c3-b9ac243406c5,System,Closing now,20-02-2021 18:38:45,20-02-2021 18:39:21,-,0:00:00,-,0
8683561,dbfa7819-c6c8-47a8-b79e-3d3b5c364285,System,Closing now,27-02-2021 19:25:39,27-02-2021 19:26:54,-,0:00:00,-,1
8571400,5f2a91cb-677d-4d98-ab44-85a061219348,System,Closing inactive room,10-02-2021 14:45:00,10-02-2021 15:47:44,-,0:00:00,-,0
8575417,a73ab005-b222-4f87-b51e-37123bd5dbec,System,Closing inactive room,10-02-2021 23:42:10,11-02-2021 0:49:37,-,0:00:00,-,0
8617029,90cd3b40-5d5c-44f1-a81b-713606eea720,System,Closing now,17-02-2021 00:28:32,17-02-2021 00:29:37,-,0:00:00,-,2
8544239,5e16bdeb-8d1e-4c62-8c5e-ea13138d81b7,Adaa,Completed,06-02-2021 13:34:43,06-02-2021 13:57:07,06-02-2021 13:35:53,0:00:00,0:00:06,5
8504680,3005800f-1734-4a92-bc9a-ad7729dff51e,System,Closing now,01-02-2021 3:28:34,01-02-2021 3:28:55,-,0:00:00,-,2
8551582,1518e672-6cc6-4c75-ad34-f3007a77f1c6,System,Closing now,07-02-2021 15:42:54,07-02-2021 15:43:41,-,0:00:00,-,0
8611460,1c00ded8-0805-4b2b-939a-d58cb175f3c8,Swati,Completed,16-02-2021 10:44:08,16-02-2021 10:50:44,16-02-2021 10:45:23,0:00:00,0:00:04,5
8664048,a525e91d-53a0-4442-b1bd-5bc3bab038ea,System,Closing now,24-02-2021 17:33:46,24-02-2021 17:35:55,-,0:00:00,-,1
8669191,7184fd0c-9854-4a4d-a770-0216ca426f51,Mary,Completed,25-02-2021 14:27:57,25-02-2021 14:40:08,25-02-2021 14:29:38,0:00:00,0:00:11,1
8590539,24254cc8-3ca3-4ea1-b4ff-0eaf4013df6a,System,Closing now,13-02-2021 00:46:23,13-02-2021 00:47:45,-,0:00:00,-,3
8629840,7230aedf-4900-4ff7-8d11-3e5985caf9f5,System,Closing now,18-02-2021 21:30:03,18-02-2021 21:31:26,-,0:00:00,-,0
8551772,89af7532-b49e-413f-bf5b-40ac6cf5418e,System,Closing now,07-02-2021 16:06:17,07-02-2021 16:06:58,-,0:00:00,-,2
8540678,69aaa569-8e89-4c39-a96f-4afd49ffa626,System,Closing now,05-02-2021 21:20:35,05-02-2021 21:21:11,-,0:00:00,-,3
8525469,4e84f9b1-1a61-40a6-a644-504376a536f4,System,Closing inactive room,03-02-2021 20:38:13,03-02-2021 21:40:51,-,0:00:00,-,0
8513648,a76aa798-0df5-4dcf-9285-dba1b38e2a11,Elina,Completed,02-02-2021 11:38:40,02-02-2021 11:54:15,02-02-2021 11:39:36,0:00:01,0:01:10,4
8676788,561ec0ea-c395-471d-bdb7-25c669777274,Meher,Unresponsive Customer,26-02-2021 16:59:13,26-02-2021 17:15:52,26-02-2021 16:59:58,0:00:00,0:00:06,4
8538208,c890d5ee-a98e-4d7c-99dd-e48d19ef6e35,Maroon,Unresponsive Customer,05-02-2021 15:22:31,05-02-2021 15:30:27,05-02-2021 15:23:15,0:00:00,0:00:07,0
8514329,0d59fe8f-6582-416d-b240-67e159497043,Vikram,Completed,02-02-2021 12:49:46,02-02-2021 12:54:09,02-02-2021 12:51:22,0:00:00,0:00:22,4
8530529,1e960112-b821-46f5-8001-f1d8521b45e4,Meher,Unresponsive Customer,04-02-2021 14:23:49,04-02-2021 14:34:50,04-02-2021 14:24:22,0:00:00,0:00:04,0
8536168,ab04426d-8ceb-4b60-9e8b-c244ae68727a,System,Closing inactive room,05-02-2021 11:27:39,05-02-2021 12:29:26,-,0:00:00,-,0
8686718,c28d5dfa-d9ea-4ffa-afe1-b9eee864c344,Priyanka,Completed,28-02-2021 12:10:27,28-02-2021 12:14:13,28-02-2021 12:11:41,0:00:00,0:00:15,0
8550129,e92f2815-65d6-4a73-bf8e-f5ecfae42252,System,Closing now,07-02-2021 12:15:17,07-02-2021 12:17:06,-,0:00:00,-,4
8524615,33cda06f-fc0b-44c4-9ac5-a8250a9060c3,System,Closing inactive room,03-02-2021 18:35:08,03-02-2021 19:37:51,-,0:00:00,-,0
8655083,efcf425c-b689-4dcf-8fe2-4c29ad2675e0,Simmi,Completed,23-02-2021 12:24:57,23-02-2021 12:35:56,23-02-2021 12:26:19,0:00:00,0:00:09,4
8632871,3ccb7dda-8f6a-4c3a-822a-b921673aa659,Salman,Completed,19-02-2021 14:29:17,19-02-2021 14:38:54,19-02-2021 14:29:48,0:00:00,0:00:06,0
8563683,a41b4280-6b2a-4f54-9a33-b91162c5ec60,System,Closing now,09-02-2021 13:05:27,09-02-2021 13:10:16,-,0:00:00,-,4
8657969,941c1cc0-95cb-4c91-82aa-249a792b068f,System,Closing inactive room,23-02-2021 19:10:46,23-02-2021 20:11:38,-,0:00:00,-,0
8630308,96d0eb8f-d47f-4120-8441-2b0fcac01e1f,System,Closing now,18-02-2021 23:01:50,18-02-2021 23:02:21,-,0:00:00,-,0
8570489,d37daf2f-f82f-419f-8fbc-1d4fd6411785,Anny,Completed,10-02-2021 12:50:33,10-02-2021 13:16:04,10-02-2021 12:51:31,0:00:00,0:00:08,0
8640656,7fa8ad9b-6c59-468b-a625-06f87a132a99,Ruchi,Completed,20-02-2021 18:29:51,20-02-2021 18:47:06,20-02-2021 18:31:45,0:00:00,0:00:07,0
8683427,f74207eb-b100-4982-a892-d77d310342ae,System,Closing inactive room,27-02-2021 19:01:30,27-02-2021 20:02:10,-,0:00:00,-,0
8569418,b285b5c6-52c3-4e2a-929a-c3307c2e5011,Pawanpreet,Completed,10-02-2021 10:58:49,10-02-2021 11:25:40,10-02-2021 11:00:27,0:00:00,0:00:09,5
8627941,94313a5d-bd2b-4105-9f7d-7e80c20f47f1,System,Closing inactive room,18-02-2021 16:32:48,18-02-2021 17:33:00,-,0:00:00,-,0
8606454,f3efd465-6e2d-4b52-94ab-9941ce2ba56f,System,Closing now,15-02-2021 14:32:07,15-02-2021 14:32:58,-,0:00:00,-,2
8668387,40da3884-0b2b-4fd2-ba1d-5f8daa36b461,System,webhook block failed,25-02-2021 12:48:27,25-02-2021 12:48:49,-,0:00:00,-,0
8669169,12408120-958d-4820-a169-97d29ec9e2d7,Azaan,Unresponsive Customer,25-02-2021 14:24:43,25-02-2021 14:34:49,25-02-2021 14:25:23,0:00:00,0:00:07,0
8607507,6d70ed0f-7d81-4abc-8444-3734df43c622,Diya,Completed,15-02-2021 16:24:47,15-02-2021 16:36:45,15-02-2021 16:27:06,0:00:00,0:00:07,0
8594928,1a4231ef-1734-4960-a33b-4f9cb7001693,Rohan,Unresponsive Customer,13-02-2021 17:30:54,13-02-2021 17:41:22,13-02-2021 17:33:28,0:00:00,0:01:02,0
8541388,58cc3761-901b-4ee3-866b-44ef81fafa20,System,Closing now,05-02-2021 23:32:22,05-02-2021 23:33:09,-,0:00:01,-,0
8627762,3bb66231-4279-406c-86fe-5e62049fffd8,System,Closing inactive room,18-02-2021 16:09:47,18-02-2021 17:10:43,-,0:00:00,-,0
8619704,44688a81-c97a-4c04-916d-7b241fbcb3f6,Murtaza,Unresponsive Customer,17-02-2021 13:41:29,17-02-2021 13:49:37,17-02-2021 13:42:41,0:00:00,0:00:05,0
8536179,8df9b2d0-22e6-4cdc-a9f3-e6da2219dd7f,Juvi,Completed,05-02-2021 11:28:24,05-02-2021 11:38:10,05-02-2021 11:30:42,0:00:00,0:00:11,0
8578759,13d91288-9880-480d-87f7-2102587c1bd6,Jade,Completed,11-02-2021 14:04:51,11-02-2021 14:14:28,11-02-2021 14:05:47,0:00:00,0:00:03,5
8641172,88a16b72-5e1c-4e72-8ba8-b9560aacaeca,System,Closing now,20-02-2021 20:18:21,20-02-2021 20:19:05,-,0:00:00,-,1
8580309,379306ca-741e-4273-80a9-4839514a41a3,System,Closing now,11-02-2021 17:02:48,11-02-2021 17:03:35,-,0:00:00,-,5
8536183,157001e1-f90c-49ec-adc7-fc01207f3456,Alia,Completed,05-02-2021 11:28:49,05-02-2021 11:37:56,05-02-2021 11:30:03,0:00:00,0:00:07,4
8628817,9b2fb2dc-f2da-44d5-80fa-ca469a52f7e8,System,Closing inactive room,18-02-2021 18:41:31,18-02-2021 19:42:02,-,0:00:00,-,0
8631927,08253ff0-6ca4-4f83-bfdb-bc7b53acd7ec,Rahul,Completed,19-02-2021 10:59:24,19-02-2021 11:21:30,19-02-2021 10:59:44,0:00:03,0:00:11,4
8570384,b2f65afd-0d88-472b-b4cc-ce7c0c5727c4,Nadia,Completed,10-02-2021 12:39:44,10-02-2021 12:57:04,10-02-2021 12:40:04,0:00:00,0:00:06,0
8686449,2d757712-90da-4f0f-8a47-4e3973f5d5d6,System,Closing inactive room,28-02-2021 11:31:17,28-02-2021 12:31:42,-,0:00:00,-,0
8647212,79fcd94c-2c97-47a2-8538-72eb263dbbc5,System,Closing now,21-02-2021 23:20:52,21-02-2021 23:22:04,-,0:00:00,-,1
8532191,c7ec9f32-c79e-4ad1-ad8d-81209e2873c7,Ganesh,Completed,04-02-2021 17:19:35,04-02-2021 17:29:56,04-02-2021 17:24:18,0:00:00,0:00:06,4
8662901,dc531c34-0452-4b2d-b2fb-15a3dd5d91d7,System,Closing inactive room,24-02-2021 15:12:29,24-02-2021 16:13:41,-,0:00:00,-,0
8512039,3c092af6-82f4-4cab-8481-efa79587aa6b,System,Closing now,02-02-2021 0:35:01,02-02-2021 0:36:02,-,0:00:00,-,5
8523783,883a7e82-c8e7-4e9a-a658-14247259dcb2,Ajay,Completed,03-02-2021 16:49:06,03-02-2021 16:59:13,03-02-2021 16:49:31,0:00:00,0:00:11,5
8689380,b5252399-e335-4205-88c7-8638c3babc83,System,Closing now,28-02-2021 18:38:18,28-02-2021 18:39:07,-,0:00:00,-,1
8575257,e3b8ca83-0a61-49a1-9828-1059255a2573,System,Closing inactive room,10-02-2021 23:12:02,11-02-2021 0:12:58,-,0:00:00,-,0
8642791,05361078-0ec9-4f8f-94f7-c6b95993f671,System,Closing inactive room,21-02-2021 09:52:27,21-02-2021 10:54:29,-,0:00:00,-,0
8676500,686c4410-18dd-4adf-82d0-925059d69eff,Jade,Completed,26-02-2021 16:18:17,26-02-2021 16:40:07,26-02-2021 16:18:49,0:00:00,0:00:07,0
8505362,dc5356d1-917c-4f6e-96ed-6a6631550499,System,Closing inactive room,01-02-2021 10:14:57,01-02-2021 11:17:12,-,0:00:00,-,0
8525390,99686a75-5c31-40e5-81cf-7daf1e043f9d,System,Closing now,03-02-2021 20:24:26,03-02-2021 20:25:31,-,0:00:00,-,0
8625630,162908ea-e1a9-4312-807d-eae1c6c00704,System,Closing inactive room,18-02-2021 11:58:53,18-02-2021 13:01:12,-,0:00:00,-,0
8602151,1e6e7530-68d8-4111-9659-4653447f18ff,System,Closing now,14-02-2021 20:33:51,14-02-2021 20:34:27,-,0:00:00,-,0
8525076,68a6f17a-43ac-42bd-b11d-d99d53484a96,System,Closing now,03-02-2021 19:34:45,03-02-2021 19:45:17,-,0:00:00,-,3
8578702,7e067717-1601-44d7-bb72-6d00591c473e,Atif,Completed,11-02-2021 13:58:21,11-02-2021 14:12:38,11-02-2021 14:01:03,0:00:00,0:00:03,5
8676785,e6cc63f6-9a53-4af4-bb85-46f7b5d701a5,System,Closing inactive room,26-02-2021 16:59:00,26-02-2021 17:59:25,-,0:00:00,-,0
8520088,e4ae1374-76b2-4fe5-820f-1d57bf0d013b,System,Closing inactive room,03-02-2021 10:15:11,03-02-2021 11:47:59,-,0:00:00,-,0
8571564,fae47de6-6175-4e43-b717-4384c2ba021b,System,Closing inactive room,10-02-2021 15:03:24,10-02-2021 16:05:24,-,0:00:00,-,0
8669942,68ceac56-9a1b-4a17-8bbb-0b8e17648d29,Lara,Unresponsive Customer,25-02-2021 16:00:44,25-02-2021 16:11:41,25-02-2021 16:02:00,0:00:00,0:00:22,3
8683123,d1d4ebb9-28b5-462d-8dc6-a75ac6f07767,Ruchi,Completed,27-02-2021 18:08:22,27-02-2021 18:22:43,27-02-2021 18:12:24,0:00:00,0:00:09,5
8636331,fd430260-2593-41b3-8b0a-0ea7ed4aef70,System,Closing now,19-02-2021 23:29:31,19-02-2021 23:31:01,-,0:00:00,-,1
8553461,ee66401d-8a6c-4b9e-9774-11156f9d6ccc,System,Closing now,07-02-2021 21:19:10,07-02-2021 21:22:48,-,0:00:00,-,1
8520071,4c5ef1fe-3a3b-4a0d-a09d-46710e2a94d8,System,Closing inactive room,03-02-2021 10:12:18,03-02-2021 11:12:46,-,0:00:00,-,0
8557882,93d07b07-d193-4178-bf56-dcf12b37ccee,System,Closing inactive room,08-02-2021 15:29:31,08-02-2021 16:30:00,-,0:00:00,-,0
8671442,4686d081-835b-4b31-86ff-73db585a3423,System,Closing now,25-02-2021 19:52:22,25-02-2021 19:53:38,-,0:00:00,-,1
8687884,07c8c38c-cc83-4448-a6bf-4156679fc994,System,Closing now,28-02-2021 14:54:24,28-02-2021 14:56:11,-,0:00:00,-,0
8535447,cb765064-2369-425e-bae6-da8a63473df0,System,Closing inactive room,05-02-2021 9:48:31,05-02-2021 10:49:59,-,0:00:00,-,0
8656874,e5518437-6ed1-426d-8e1b-020db3cad18f,Elina,Unresponsive Customer,23-02-2021 16:24:09,23-02-2021 16:37:51,23-02-2021 16:25:05,0:00:00,0:00:04,0
8599919,87a84329-6cfa-406c-b762-41ef49d15c13,System,Closing inactive room,14-02-2021 14:31:17,14-02-2021 15:33:51,-,0:00:00,-,0
8622259,cd93a5b8-4a50-4d30-b0c0-e247528c194f,System,Closing inactive room,17-02-2021 19:23:03,17-02-2021 20:23:48,-,0:00:00,-,0
8630454,3466f696-f00a-4ff3-a6f3-7183cf491e2d,System,Closing inactive room,18-02-2021 23:32:15,19-02-2021 00:33:12,-,0:00:00,-,0
8630913,827b5506-7394-4a5b-a8dc-79af5e4008d0,System,Closing inactive room,19-02-2021 02:38:34,19-02-2021 03:39:11,-,0:00:05,-,0
8662281,bf96737c-b4ae-4454-85c1-50eba454519a,Quinn,Completed,24-02-2021 13:51:48,24-02-2021 14:05:30,24-02-2021 13:52:23,0:00:00,0:00:08,5
8600046,5bb4d1aa-964a-447a-809c-30666b2c6e1a,System,Closing now,14-02-2021 14:49:46,14-02-2021 14:50:32,-,0:00:00,-,1
8553762,c8b96d7e-9e44-404d-81ec-0dc85e51349f,System,Closing now,07-02-2021 22:24:33,07-02-2021 22:25:20,-,0:00:00,-,1
8521992,191ca922-5111-43ab-9408-fce3394003b7,System,Closing inactive room,03-02-2021 13:33:36,03-02-2021 14:37:45,-,0:00:00,-,0
8672093,6f9576e9-2a4b-42ba-a906-6f63106cfddf,System,Closing now,25-02-2021 22:06:06,25-02-2021 22:06:55,-,0:00:00,-,0
8613367,0e9c3847-ac6f-4853-8059-fbd3542a37e2,Alia,Completed,16-02-2021 14:30:57,16-02-2021 14:38:46,16-02-2021 14:32:05,0:00:00,0:00:06,0
8578935,61e26f2d-e58e-479c-a112-0d9f3e3afe39,System,Closing now,11-02-2021 14:23:32,11-02-2021 14:25:48,-,0:00:00,-,1
8553630,d8c2464e-f291-4cee-b756-10a16d24eebb,System,Closing now,07-02-2021 21:59:30,07-02-2021 22:02:14,-,0:00:00,-,0
8530729,907ea428-350e-4678-9a3d-1fcf34989ec6,Ganesh,Completed,04-02-2021 14:41:12,04-02-2021 14:57:01,04-02-2021 14:48:48,0:00:00,0:00:05,0
8669153,094b0c3b-bd97-4d9d-8879-c19cb83bdd71,System,Closing now,25-02-2021 14:22:06,25-02-2021 14:24:39,-,0:00:00,-,0
8587456,c7b72f39-ec2d-4d8f-9551-39fefb4237dc,System,Closing now,12-02-2021 16:23:54,12-02-2021 16:23:54,-,0:00:00,-,0
8622677,617cf8ef-e3fc-4817-9073-394c703a1e68,System,Closing inactive room,17-02-2021 20:33:24,17-02-2021 21:34:11,-,0:00:00,-,0
8528412,fefdcf5b-4048-4a5b-81e2-afeed6701d8f,Mohsin,Unresponsive Customer,04-02-2021 11:17:08,04-02-2021 11:32:18,04-02-2021 11:18:27,0:00:00,0:00:09,0
8508658,1d983d9f-8caa-407d-a158-bf3f764cb69f,System,Closing inactive room,01-02-2021 16:06:14,01-02-2021 17:08:33,-,0:00:00,-,0
8659478,d11e8017-0d84-4e01-b3a4-c37f1959efda,System,Closing now,24-02-2021 00:20:27,24-02-2021 00:22:42,-,0:00:00,-,2
8664897,d5c23e54-ec42-484f-8a6d-d63ab41ace10,System,Closing now,24-02-2021 19:34:34,24-02-2021 19:34:57,-,0:00:00,-,0
8575451,af1d570a-9d39-449d-ada2-60ad516bf150,System,Closing inactive room,10-02-2021 23:47:49,11-02-2021 0:49:07,-,0:00:00,-,0
8591453,ec7e2908-e908-4b4f-8fa6-9084949b3d64,System,Closing now,13-02-2021 10:13:46,13-02-2021 10:14:31,-,0:00:00,-,0
8660582,6c4359ab-f6a8-40b7-b489-e1d15d30f165,Priyanka,Completed,24-02-2021 10:34:02,24-02-2021 10:42:47,24-02-2021 10:36:42,0:00:00,0:00:10,0
8519057,9d82b046-9529-481d-b5c2-92278f535896,System,Closing now,03-02-2021 0:29:06,03-02-2021 0:31:10,-,0:00:00,-,0
8578830,57ff65e0-27da-4d77-a778-f79ae82e0d73,Meher,Unresponsive Customer,11-02-2021 14:12:27,11-02-2021 14:29:37,11-02-2021 14:14:30,0:00:00,0:00:31,0
8574492,4e380989-d1ed-4361-8ce5-e0930eb739b6,System,Closing now,10-02-2021 21:08:42,10-02-2021 21:10:25,-,0:00:00,-,1
8558783,b61f9edd-7b12-4667-a407-4770d0616cf8,Lara,Unresponsive Customer,08-02-2021 17:11:54,08-02-2021 17:19:42,08-02-2021 17:13:57,0:00:00,0:00:05,0
8664422,f7c77567-38b9-4733-85e8-18ada4b992d4,System,Closing now,24-02-2021 18:28:21,24-02-2021 18:30:21,-,0:00:00,-,1
8549569,3676480a-01ed-480f-a17a-beffaa196520,System,Closing now,07-02-2021 10:54:46,07-02-2021 10:55:35,-,0:00:00,-,1
8660329,65b90c51-080e-4183-8b31-e5c66b6916ad,System,Closing now,24-02-2021 10:00:03,24-02-2021 10:00:51,-,0:00:00,-,0
8589221,3fd02267-ed8a-41a0-9be2-684a1d179199,System,Closing now,12-02-2021 20:28:55,12-02-2021 20:29:24,-,0:00:01,-,3
8528006,8f94e5af-57cd-4737-993d-b243cf956a85,System,Closing inactive room,04-02-2021 10:30:36,04-02-2021 11:31:47,-,0:00:00,-,0
8682379,b570084a-6fac-43d8-8830-e820faa7a483,Murtaza,Unresponsive Customer,27-02-2021 16:09:16,27-02-2021 16:20:14,27-02-2021 16:11:06,0:00:00,0:00:09,0
8545126,697df6c7-1e9a-4bce-9b43-92d39fee5a65,Isha,Unresponsive Customer,06-02-2021 15:21:25,06-02-2021 15:33:30,06-02-2021 15:22:03,0:00:00,0:00:08,0
8516082,14d5dc58-56e2-45e0-83e9-c437a4503a3b,System,Closing inactive room,02-02-2021 16:10:56,02-02-2021 17:12:15,-,0:00:00,-,0
8601934,5d0ea228-f960-4791-a0c5-0c87af6661ed,System,Closing inactive room,14-02-2021 19:45:44,14-02-2021 20:46:20,-,0:00:00,-,0
8514777,aa993239-e5d4-4a21-9d15-1570707ca893,Diya,Unresponsive Customer,02-02-2021 13:38:47,02-02-2021 13:56:58,02-02-2021 13:39:24,0:00:00,0:00:08,4
8674209,686013da-cb73-4a80-aae9-f2d19b710ed6,Simmi,Completed,26-02-2021 11:28:40,26-02-2021 11:54:17,26-02-2021 11:31:41,0:00:00,0:00:05,0
8572016,e00adf14-2a71-4f57-bf32-b1d6080333b8,Krishna,Completed,10-02-2021 15:54:57,10-02-2021 16:15:10,10-02-2021 15:59:02,0:00:00,0:00:29,0
8675243,1600498e-cf9e-4262-986b-425d85d77719,System,Closing inactive room,26-02-2021 13:37:58,26-02-2021 14:40:37,-,0:00:00,-,0
8651068,f8ac91ed-2d3a-4365-bf02-14f5a8d66e29,Norah,Unresponsive Customer,22-02-2021 16:44:25,22-02-2021 16:58:14,22-02-2021 16:45:03,0:00:00,0:00:12,0
8566648,0f787ef9-eff7-4a42-a428-43f5944a5a12,System,Closing inactive room,09-02-2021 19:51:55,09-02-2021 20:52:41,-,0:00:00,-,0
8628347,4ee4dbcf-ece8-42b3-99f4-d3383651baf2,System,Closing now,18-02-2021 17:32:08,18-02-2021 17:35:11,-,0:00:00,-,4
8630265,667fe186-88e1-4235-bf7a-0042d4f81bc2,System,Closing inactive room,18-02-2021 22:52:06,18-02-2021 23:54:02,-,0:00:00,-,0
8535095,c74aa571-6399-4cce-8820-14eeb167209f,System,Closing inactive room,05-02-2021 7:28:37,05-02-2021 8:29:38,-,0:00:00,-,0
8524205,e1e7d1ff-3332-42b7-9d4c-e004b708c5e8,Serena,Unresponsive Customer,03-02-2021 17:39:02,03-02-2021 17:51:28,03-02-2021 17:40:49,0:00:00,0:00:19,0
8571735,d1bf63ed-6884-4452-b34e-beba1a636fcd,System,Closing inactive room,10-02-2021 15:25:44,10-02-2021 16:27:08,-,0:00:00,-,0
8587521,b2675fa5-ccb9-473c-9a9c-b8efd63840fe,Jinnie,Completed,12-02-2021 16:31:36,12-02-2021 17:17:48,12-02-2021 16:33:27,0:00:00,0:00:06,5
8680310,51d5aeb0-34a0-420d-acbc-344f92a7d27e,System,Closing now,27-02-2021 11:12:49,27-02-2021 11:13:37,-,0:00:00,-,0
8573734,ada412bd-1c1b-460d-ae40-6e4337ab9e97,System,Closing inactive room,10-02-2021 19:17:25,10-02-2021 20:17:54,-,0:00:00,-,0
8585389,e62c50e5-4210-49ce-83de-e859e58e9ae4,Jade,Completed,12-02-2021 12:31:51,12-02-2021 12:34:04,12-02-2021 12:32:34,0:00:00,0:00:06,5
8505936,b8033751-2919-462f-96e0-0cf67f1609c0,System,Closing now,01-02-2021 11:23:14,01-02-2021 11:54:30,-,0:00:00,-,2
8671824,86203ee2-fa78-4989-95ac-3c321af73914,System,Closing now,25-02-2021 21:07:42,25-02-2021 21:08:01,-,0:00:00,-,0
8676587,8143e59b-6d93-416a-aeb6-7b9bc349c7b9,Abbas,Completed,26-02-2021 16:29:13,26-02-2021 16:40:12,26-02-2021 16:31:06,0:00:00,0:00:20,0
